tick,time_s,ns_count,ew_count,total_vehicles,ns_queue,ew_queue,avg_wait_s,total_passed,total_spawned,emergency_events,emergency_active,phase,signal_state,green_remaining_s,adaptive_green_s,mode,pred_ns,pred_ew,ml_confidence
233,3.8833333333333333,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.4,25.0,normal,5.4,5.25,0.4
234,3.9,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.38,25.0,normal,5.45,5.35,0.4
235,3.9166666666666665,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.37,25.0,normal,5.5,5.45,0.4
236,3.933333333333333,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.35,25.0,normal,5.55,5.55,0.4
237,3.95,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.33,25.0,normal,5.6,5.65,0.4
238,3.966666666666667,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.32,25.0,normal,5.65,5.7,0.4
239,3.9833333333333334,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.3,25.0,normal,5.7,5.75,0.4
240,4.0,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.28,25.0,normal,5.75,5.8,0.4
241,4.016666666666667,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.27,25.0,normal,5.8,5.85,0.4
242,4.033333333333333,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.25,25.0,normal,5.85,5.9,0.4
243,4.05,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.23,25.0,normal,5.9,5.95,0.4
244,4.066666666666666,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.22,25.0,normal,5.95,6.0,0.4
245,4.083333333333333,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.2,25.0,normal,6.0,6.0,0.4
246,4.1,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.18,25.0,normal,6.0,6.0,0.4
247,4.116666666666666,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.17,25.0,normal,6.0,6.0,0.4
248,4.133333333333334,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.15,25.0,normal,6.0,6.0,0.4
249,4.15,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.13,25.0,normal,6.0,6.0,0.4
250,4.166666666666667,6,6,12,4,3,0.0,0,12,1,1,0,yellow,0.12,25.0,normal,6.0,6.0,0.4
251,4.183333333333334,6,6,12,5,3,0.0,0,12,1,1,0,yellow,0.1,25.0,normal,6.0,6.0,0.4
252,4.2,6,6,12,5,3,0.0,0,12,1,1,0,yellow,0.08,25.0,normal,6.0,6.0,0.4
253,4.216666666666667,6,6,12,5,3,0.0,0,12,1,1,0,yellow,0.07,25.0,normal,6.0,6.0,0.4
254,4.233333333333333,6,6,12,5,3,0.0,0,12,1,1,0,yellow,0.05,25.0,normal,6.0,6.0,0.4
255,4.25,6,6,12,5,3,0.0,0,12,1,1,0,yellow,0.03,25.0,normal,6.0,6.0,0.4
256,4.266666666666667,6,6,12,5,3,0.0,0,12,1,1,0,yellow,0.02,25.0,normal,6.0,6.0,0.4
257,4.283333333333333,6,6,12,5,3,0.0,0,12,1,1,0,all_red,1.0,25.0,normal,6.0,6.0,0.4
258,4.3,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.98,25.0,normal,6.0,6.0,0.4
259,4.316666666666666,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.97,25.0,normal,6.0,6.0,0.4
260,4.333333333333333,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.95,25.0,normal,6.0,6.0,0.4
261,4.35,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.93,25.0,normal,6.0,6.0,0.4
262,4.366666666666666,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.92,25.0,normal,6.0,6.0,0.4
263,4.383333333333334,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.9,25.0,normal,6.0,6.0,0.4
264,4.4,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.88,25.0,normal,6.0,6.0,0.4
265,4.416666666666667,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.87,25.0,normal,6.0,6.0,0.4
266,4.433333333333334,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.85,25.0,normal,6.0,6.0,0.4
267,4.45,6,6,12,5,3,0.0,0,12,1,1,0,all_red,0.83,25.0,normal,6.0,6.0,0.4
268,4.466666666666667,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.82,25.0,normal,6.0,6.0,0.4
269,4.483333333333333,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.8,25.0,normal,6.0,6.0,0.4
270,4.5,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.78,25.0,normal,6.0,6.0,0.4
271,4.516666666666667,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.77,25.0,normal,6.0,6.0,0.4
272,4.533333333333333,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.75,25.0,normal,6.0,6.0,0.4
273,4.55,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.73,25.0,normal,6.0,6.0,0.4
274,4.566666666666666,6,6,12,5,4,0.0,0,12,1,1,0,all_red,0.72,25.0,normal,6.0,6.0,0.4
275,4.583333333333333,6,6,12,5,5,0.0,0,12,1,1,0,all_red,0.7,25.0,normal,6.0,6.0,0.4
276,4.6,6,6,12,5,5,0.0,0,12,1,1,0,all_red,0.68,25.0,normal,6.0,6.0,0.4
277,4.616666666666666,6,6,12,5,5,0.0,0,12,1,1,0,all_red,0.67,25.0,normal,6.0,6.0,0.4
278,4.633333333333334,6,6,12,5,5,0.0,0,12,1,1,0,all_red,0.65,25.0,normal,6.0,6.0,0.4
279,4.65,6,6,12,5,5,0.0,0,12,1,1,0,all_red,0.63,25.0,normal,6.0,6.0,0.4
280,4.666666666666667,6,6,12,5,5,0.0,0,12,1,1,0,all_red,0.62,25.0,normal,6.0,6.0,0.4
281,4.683333333333334,6,6,12,5,5,0.0,0,12,1,0,0,all_red,0.6,25.0,normal,6.0,6.0,0.4
282,4.7,6,6,12,5,5,0.0,0,12,1,0,0,all_red,0.58,25.0,normal,6.0,6.0,0.4
283,4.716666666666667,6,6,12,5,5,0.0,0,12,1,0,0,all_red,0.57,25.0,normal,6.0,6.0,0.4
284,4.733333333333333,6,6,12,5,5,0.0,0,12,1,0,0,all_red,0.55,25.0,normal,6.0,6.0,0.4
285,4.75,6,6,12,6,5,0.0,0,12,1,0,0,all_red,0.53,25.0,normal,6.0,6.0,0.4
286,4.766666666666667,7,6,13,6,5,0.0,0,13,1,0,0,all_red,0.52,25.0,normal,6.05,6.0,0.4
287,4.783333333333333,7,7,14,6,5,0.0,0,14,1,0,0,all_red,0.5,25.0,normal,6.1,6.05,0.4
288,4.8,7,7,14,6,5,0.0,0,14,1,0,0,all_red,0.48,25.0,normal,6.15,6.1,0.4
289,4.816666666666666,7,7,14,6,5,0.0,0,14,1,0,0,all_red,0.47,25.0,normal,6.2,6.15,0.4
290,4.833333333333333,7,7,14,6,5,0.0,0,14,1,0,0,all_red,0.45,25.0,normal,6.25,6.2,0.4
291,4.85,7,7,14,6,5,0.0,0,14,1,0,0,all_red,0.43,25.0,normal,6.3,6.25,0.4
292,4.866666666666666,7,7,14,6,5,0.0,0,14,1,0,0,all_red,0.42,25.0,normal,6.35,6.3,0.4
293,4.883333333333334,8,7,15,6,5,0.0,0,15,1,0,0,all_red,0.4,25.0,normal,6.45,6.35,0.4
294,4.9,8,7,15,6,5,0.0,0,15,1,0,0,all_red,0.38,25.0,normal,6.55,6.4,0.4
295,4.916666666666667,8,7,15,6,5,0.0,0,15,1,0,0,all_red,0.37,25.0,normal,6.65,6.45,0.4
296,4.933333333333334,8,7,15,6,5,0.0,0,15,1,0,0,all_red,0.35,25.0,normal,6.75,6.5,0.4
297,4.95,8,7,15,6,5,0.0,0,15,1,0,0,all_red,0.33,25.0,normal,6.85,6.55,0.4
298,4.966666666666667,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.32,25.0,normal,6.95,6.65,0.4
299,4.983333333333333,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.3,25.0,normal,7.05,6.75,0.4
300,5.0,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.28,25.0,normal,7.15,6.85,0.4
301,5.016666666666667,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.27,25.0,normal,7.25,6.95,0.4
302,5.033333333333333,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.25,25.0,normal,7.35,7.05,0.4
303,5.05,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.23,25.0,normal,7.45,7.15,0.4
304,5.066666666666666,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.22,25.0,normal,7.55,7.25,0.4
305,5.083333333333333,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.2,25.0,normal,7.65,7.35,0.4
306,5.1,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.18,25.0,normal,7.7,7.45,0.4
307,5.116666666666666,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.17,25.0,normal,7.75,7.5,0.4
308,5.133333333333334,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.15,25.0,normal,7.8,7.55,0.4
309,5.15,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.13,25.0,normal,7.85,7.6,0.4
310,5.166666666666667,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.12,25.0,normal,7.9,7.65,0.4
311,5.183333333333334,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.1,25.0,normal,7.95,7.7,0.4
312,5.2,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.08,25.0,normal,8.0,7.75,0.4
313,5.216666666666667,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.07,25.0,normal,8.0,7.8,0.4
314,5.233333333333333,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.05,25.0,normal,8.0,7.85,0.4
315,5.25,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.03,25.0,normal,8.0,7.9,0.4
316,5.266666666666667,8,8,16,6,5,0.0,0,16,1,0,0,all_red,0.02,25.0,normal,8.0,7.95,0.4
317,5.283333333333333,8,8,16,6,0,0.0,0,16,1,0,1,green,30.5,30.5,normal,8.0,8.0,0.4
318,5.3,8,8,16,6,0,0.0,0,16,1,0,1,green,30.48,30.5,normal,8.0,8.0,0.4
319,5.316666666666666,8,8,16,6,0,0.0,0,16,1,0,1,green,30.47,30.5,normal,8.0,8.0,0.4
320,5.333333333333333,8,8,16,6,0,0.0,0,16,1,0,1,green,30.45,30.5,normal,8.0,8.0,0.4
321,5.35,8,8,16,6,0,0.0,0,16,1,0,1,green,30.43,30.5,normal,8.0,8.0,0.4
322,5.366666666666666,8,8,16,6,0,0.0,0,16,1,0,1,green,30.42,30.5,normal,8.0,8.0,0.4
323,5.383333333333334,8,8,16,6,0,0.0,0,16,1,0,1,green,30.4,30.5,normal,8.0,8.0,0.4
324,5.4,8,8,16,6,0,0.0,0,16,1,0,1,green,30.38,30.5,normal,8.0,8.0,0.4
325,5.416666666666667,8,8,16,6,0,0.0,0,16,1,0,1,green,30.37,30.5,normal,8.0,8.0,0.4
326,5.433333333333334,8,8,16,6,0,0.0,0,16,1,0,1,green,30.35,30.5,normal,8.0,8.0,0.4
327,5.45,8,8,16,6,0,0.0,0,16,1,0,1,green,30.33,30.5,normal,8.0,8.0,0.4
328,5.466666666666667,8,8,16,6,0,0.0,0,16,1,0,1,green,30.32,30.5,normal,8.0,8.0,0.4
329,5.483333333333333,8,8,16,7,0,0.0,0,16,1,0,1,green,30.3,30.5,normal,8.0,8.0,0.4
330,5.5,8,8,16,7,0,0.0,0,16,1,0,1,green,30.28,30.5,normal,8.0,8.0,0.4
331,5.516666666666667,8,8,16,7,0,0.0,0,16,1,0,1,green,30.27,30.5,normal,8.0,8.0,0.4
332,5.533333333333333,8,8,16,7,0,0.0,0,16,1,0,1,green,30.25,30.5,normal,8.0,8.0,0.4
333,5.55,8,8,16,7,0,0.0,0,16,1,0,1,green,30.23,30.5,normal,8.0,8.0,0.4
334,5.566666666666666,8,8,16,7,0,0.0,0,16,1,0,1,green,30.22,30.5,normal,8.0,8.0,0.4
335,5.583333333333333,8,8,16,7,0,0.0,0,16,1,0,1,green,30.2,30.5,normal,8.0,8.0,0.4
336,5.6,8,8,16,8,0,0.0,0,16,1,0,1,green,30.18,30.5,normal,8.0,8.0,0.4
337,5.616666666666666,8,8,16,8,0,0.0,0,16,1,0,1,green,30.17,30.5,normal,8.0,8.0,0.4
338,5.633333333333334,8,8,16,8,0,0.0,0,16,1,0,1,green,30.15,30.5,normal,8.0,8.0,0.4
339,5.65,8,8,16,8,0,0.0,0,16,1,0,1,green,30.13,30.5,normal,8.0,8.0,0.4
340,5.666666666666667,8,8,16,8,0,0.0,0,16,1,0,1,green,30.12,30.5,normal,8.0,8.0,0.4
341,5.683333333333334,8,8,16,8,0,0.0,0,16,1,0,1,green,30.1,30.5,normal,8.0,8.0,0.4
342,5.7,8,8,16,8,0,0.0,0,16,1,0,1,green,30.08,30.5,normal,8.0,8.0,0.4
343,5.716666666666667,8,8,16,8,0,0.0,0,16,1,0,1,green,30.07,30.5,normal,8.0,8.0,0.4
344,5.733333333333333,8,8,16,8,0,0.0,0,16,1,0,1,green,30.05,30.5,normal,8.0,8.0,0.4
345,5.75,8,8,16,8,0,0.0,0,16,1,0,1,green,30.03,30.5,normal,8.0,8.0,0.4
346,5.766666666666667,8,8,16,8,0,0.0,0,16,1,0,1,green,30.02,30.5,normal,8.0,8.0,0.4
347,5.783333333333333,8,8,16,8,0,0.0,0,16,1,0,1,green,30.0,30.5,normal,8.0,8.0,0.4
348,5.8,8,8,16,8,0,0.0,0,16,1,0,1,green,29.98,30.5,normal,8.0,8.0,0.4
349,5.816666666666666,8,8,16,8,0,0.0,0,16,1,0,1,green,29.97,30.5,normal,8.0,8.0,0.4
350,5.833333333333333,8,8,16,8,0,0.0,0,16,1,0,1,green,29.95,30.5,normal,8.0,8.0,0.4
351,5.85,8,8,16,8,0,0.0,0,16,1,0,1,green,29.93,30.5,normal,8.0,8.0,0.4
352,5.866666666666666,8,8,16,8,0,0.0,0,16,1,0,1,green,29.92,30.5,normal,8.0,8.0,0.4
353,5.883333333333334,8,8,16,8,0,0.0,0,16,1,0,1,green,29.9,30.5,normal,8.0,8.0,0.4
354,5.9,8,8,16,8,0,0.0,0,16,1,0,1,green,29.88,30.5,normal,8.0,8.0,0.4
355,5.916666666666667,8,8,16,8,0,0.0,0,16,1,0,1,green,29.87,30.5,normal,8.0,8.0,0.4
356,5.933333333333334,8,8,16,8,0,0.0,0,16,1,0,1,green,29.85,30.5,normal,8.0,8.0,0.4
357,5.95,8,8,16,8,0,0.0,0,16,1,0,1,green,29.83,30.5,normal,8.0,8.0,0.4
358,5.966666666666667,8,8,16,8,0,0.0,0,16,1,0,1,green,29.82,30.5,normal,8.0,8.0,0.4
359,5.983333333333333,8,9,17,8,0,0.0,0,17,1,0,1,green,29.8,30.5,normal,8.0,8.05,0.4
360,6.0,9,9,18,8,0,0.0,0,18,1,0,1,green,29.78,30.5,normal,8.05,8.1,0.4
361,6.016666666666667,10,9,19,8,0,0.0,0,19,1,0,1,green,29.77,30.5,normal,8.15,8.15,0.4
362,6.033333333333333,10,9,19,8,0,0.0,0,19,1,0,1,green,29.75,30.5,normal,8.25,8.2,0.4
363,6.05,10,9,19,8,0,0.0,0,19,1,0,1,green,29.73,30.5,normal,8.35,8.25,0.4
364,6.066666666666666,10,9,19,8,0,0.0,0,19,1,0,1,green,29.72,30.5,normal,8.45,8.3,0.4
365,6.083333333333333,10,9,19,8,0,0.0,0,19,1,0,1,green,29.7,30.5,normal,8.55,8.35,0.4
366,6.1,10,9,19,8,0,0.0,0,19,1,0,1,green,29.68,30.5,normal,8.65,8.4,0.4
367,6.116666666666666,10,9,19,8,0,0.0,0,19,1,0,1,green,29.67,30.5,normal,8.75,8.45,0.4
368,6.133333333333334,10,9,19,8,0,0.0,0,19,1,0,1,green,29.65,30.5,normal,8.85,8.5,0.4
369,6.15,10,9,19,8,0,0.0,0,19,1,0,1,green,29.63,30.5,normal,8.95,8.55,0.4
370,6.166666666666667,10,9,19,8,0,0.0,0,19,1,0,1,green,29.62,30.5,normal,9.05,8.6,0.4
371,6.183333333333334,10,9,19,8,0,0.0,0,19,1,0,1,green,29.6,30.5,normal,9.15,8.65,0.4
372,6.2,10,9,19,8,0,0.0,0,19,1,0,1,green,29.58,30.5,normal,9.25,8.7,0.4
373,6.216666666666667,10,9,19,8,0,0.0,0,19,1,0,1,green,29.57,30.5,normal,9.35,8.75,0.4
374,6.233333333333333,10,9,19,8,0,0.0,0,19,1,0,1,green,29.55,30.5,normal,9.45,8.8,0.4
375,6.25,10,9,19,8,0,0.0,0,19,1,0,1,green,29.53,30.5,normal,9.55,8.85,0.4
376,6.266666666666667,10,10,20,8,0,0.0,0,20,1,0,1,green,29.52,30.5,normal,9.65,8.95,0.4
377,6.283333333333333,10,10,20,8,0,0.0,0,20,1,0,1,green,29.5,30.5,normal,9.75,9.05,0.4
378,6.3,10,10,20,8,0,0.0,0,20,1,0,1,green,29.48,30.5,normal,9.85,9.15,0.4
379,6.316666666666666,10,10,20,8,0,0.0,0,20,1,0,1,green,29.47,30.5,normal,9.95,9.2,0.4
380,6.333333333333333,10,10,20,8,0,0.0,0,20,1,0,1,green,29.45,30.5,normal,10.0,9.25,0.4
381,6.35,10,10,20,8,0,0.0,0,20,1,0,1,green,29.43,30.5,normal,10.0,9.3,0.4
382,6.366666666666666,10,10,20,8,0,0.0,0,20,1,0,1,green,29.42,30.5,normal,10.0,9.35,0.4
383,6.383333333333334,10,10,20,8,0,0.0,0,20,1,0,1,green,29.4,30.5,normal,10.0,9.4,0.4
384,6.4,10,10,20,8,0,0.0,0,20,1,0,1,green,29.38,30.5,normal,10.0,9.45,0.4
385,6.416666666666667,10,10,20,8,0,0.0,0,20,1,0,1,green,29.37,30.5,normal,10.0,9.5,0.4
386,6.433333333333334,10,10,20,8,0,0.0,0,20,1,0,1,green,29.35,30.5,normal,10.0,9.55,0.4
387,6.45,10,10,20,8,0,0.0,0,20,1,0,1,green,29.33,30.5,normal,10.0,9.6,0.4
388,6.466666666666667,10,10,20,8,0,0.0,0,20,1,0,1,green,29.32,30.5,normal,10.0,9.65,0.4
389,6.483333333333333,10,10,20,8,0,0.0,0,20,1,0,1,green,29.3,30.5,normal,10.0,9.7,0.4
390,6.5,10,10,20,8,0,0.0,0,20,1,0,1,green,29.28,30.5,normal,10.0,9.75,0.4
391,6.516666666666667,10,10,20,8,0,0.0,0,20,1,0,1,green,29.27,30.5,normal,10.0,9.8,0.4
392,6.533333333333333,10,10,20,8,0,0.0,0,20,1,0,1,green,29.25,30.5,normal,10.0,9.85,0.4
393,6.55,10,10,20,8,0,0.0,0,20,1,0,1,green,29.23,30.5,normal,10.0,9.9,0.4
394,6.566666666666666,10,10,20,8,0,0.0,0,20,1,0,1,green,29.22,30.5,normal,10.0,9.95,0.4
395,6.583333333333333,10,10,20,8,0,0.0,0,20,1,0,1,green,29.2,30.5,normal,10.0,10.0,0.4
396,6.6,10,10,20,8,0,0.0,0,20,1,0,1,green,29.18,30.5,normal,10.0,10.0,0.4
397,6.616666666666666,10,10,20,8,0,0.0,0,20,1,0,1,green,29.17,30.5,normal,10.0,10.0,0.4
398,6.633333333333334,10,10,20,8,0,0.0,0,20,1,0,1,green,29.15,30.5,normal,10.0,10.0,0.4
399,6.65,10,10,20,8,0,0.0,0,20,1,0,1,green,29.13,30.5,normal,10.0,10.0,0.4
400,6.666666666666667,10,10,20,8,0,0.0,0,20,1,0,1,green,29.12,30.5,normal,10.0,10.0,0.4
401,6.683333333333334,10,10,20,8,0,0.0,0,20,1,0,1,green,29.1,30.5,normal,10.0,10.0,0.4
402,6.7,10,10,20,8,0,0.0,0,20,1,0,1,green,29.08,30.5,normal,10.0,10.0,0.4
403,6.716666666666667,10,10,20,9,0,0.0,0,20,1,0,1,green,29.07,30.5,normal,10.0,10.0,0.4
404,6.733333333333333,10,10,20,10,0,0.0,0,20,1,0,1,green,29.05,30.5,normal,10.0,10.0,0.4
405,6.75,10,10,20,10,0,0.0,0,20,1,0,1,green,29.03,30.5,normal,10.0,10.0,0.4
406,6.766666666666667,10,10,20,10,0,0.0,0,20,1,0,1,green,29.02,30.5,normal,10.0,10.0,0.4
407,6.783333333333333,10,10,20,10,0,0.0,0,20,1,0,1,green,29.0,30.5,normal,10.0,10.0,0.4
408,6.8,10,10,20,10,0,0.0,0,20,1,0,1,green,28.98,30.5,normal,10.0,10.0,0.4
409,6.816666666666666,10,10,20,10,0,0.0,0,20,1,0,1,green,28.97,30.5,normal,10.0,10.0,0.4
410,6.833333333333333,10,10,20,10,0,0.0,0,20,1,0,1,green,28.95,30.5,normal,10.0,10.0,0.4
411,6.85,10,10,20,10,0,0.0,0,20,1,0,1,green,28.93,30.5,normal,10.0,10.0,0.4
412,6.866666666666666,10,10,20,10,0,0.0,0,20,1,0,1,green,28.92,30.5,normal,10.0,10.0,0.4
413,6.883333333333334,10,10,20,10,0,0.0,0,20,1,0,1,green,28.9,30.5,normal,10.0,10.0,0.4
414,6.9,10,10,20,10,0,0.0,0,20,1,0,1,green,28.88,30.5,normal,10.0,10.0,0.4
415,6.916666666666667,10,10,20,10,0,0.0,0,20,1,0,1,green,28.87,30.5,normal,10.0,10.0,0.4
416,6.933333333333334,10,10,20,10,0,0.0,0,20,1,0,1,green,28.85,30.5,normal,10.0,10.0,0.4
417,6.95,10,10,20,10,0,0.0,0,20,1,0,1,green,28.83,30.5,normal,10.0,10.0,0.4
418,6.966666666666667,10,10,20,10,0,0.0,0,20,1,0,1,green,28.82,30.5,normal,10.0,10.0,0.4
419,6.983333333333333,10,10,20,10,0,0.0,0,20,1,0,1,green,28.8,30.5,normal,10.0,10.0,0.4
420,7.0,10,10,20,10,0,0.0,0,20,1,0,1,green,28.78,30.5,normal,10.0,10.0,0.4
421,7.016666666666667,10,10,20,10,0,0.0,0,20,1,0,1,green,28.77,30.5,normal,10.0,10.0,0.4
422,7.033333333333333,10,10,20,10,0,0.0,0,20,1,0,1,green,28.75,30.5,normal,10.0,10.0,0.4
423,7.05,10,10,20,10,0,0.0,0,20,1,0,1,green,28.73,30.5,normal,10.0,10.0,0.4
424,7.066666666666666,10,10,20,10,0,0.0,0,20,1,0,1,green,28.72,30.5,normal,10.0,10.0,0.4
425,7.083333333333333,10,10,20,10,0,0.0,0,20,1,0,1,green,28.7,30.5,normal,10.0,10.0,0.4
426,7.1,10,10,20,10,0,0.0,0,20,1,0,1,green,28.68,30.5,normal,10.0,10.0,0.4
427,7.116666666666666,10,10,20,10,0,0.0,0,20,1,0,1,green,28.67,30.5,normal,10.0,10.0,0.4
428,7.133333333333334,10,10,20,10,0,0.0,0,20,1,0,1,green,28.65,30.5,normal,10.0,10.0,0.4
429,7.15,10,10,20,10,0,0.0,0,20,1,0,1,green,28.63,30.5,normal,10.0,10.0,0.4
430,7.166666666666667,11,11,22,10,0,0.0,0,22,1,0,1,green,28.62,30.5,normal,10.05,10.05,0.4
431,7.183333333333334,11,11,22,10,0,0.0,0,22,1,0,1,green,28.6,30.5,normal,10.1,10.1,0.4
432,7.2,11,11,22,10,0,0.0,0,22,1,0,1,green,28.58,30.5,normal,10.15,10.15,0.4
433,7.216666666666667,11,11,22,10,0,0.0,0,22,1,0,1,green,28.57,30.5,normal,10.2,10.2,0.4
434,7.233333333333333,11,11,22,10,0,0.0,0,22,1,0,1,green,28.55,30.5,normal,10.25,10.25,0.4
435,7.25,12,11,23,10,0,0.0,0,23,1,0,1,green,28.53,30.5,normal,10.35,10.3,0.4
436,7.266666666666667,12,11,23,10,0,0.0,0,23,1,0,1,green,28.52,30.5,normal,10.45,10.35,0.4
437,7.283333333333333,12,11,23,10,0,0.0,0,23,1,0,1,green,28.5,30.5,normal,10.55,10.4,0.4
438,7.3,12,11,23,10,0,0.0,0,23,1,0,1,green,28.48,30.5,normal,10.65,10.45,0.4
439,7.316666666666666,12,11,23,10,0,0.0,0,23,1,0,1,green,28.47,30.5,normal,10.75,10.5,0.4
440,7.333333333333333,12,11,23,10,0,0.0,0,23,1,0,1,green,28.45,30.5,normal,10.85,10.55,0.4
441,7.35,12,11,23,10,0,0.0,0,23,1,0,1,green,28.43,30.5,normal,10.95,10.6,0.4
442,7.366666666666666,12,11,23,10,0,0.0,0,23,1,0,1,green,28.42,30.5,normal,11.05,10.65,0.4
443,7.383333333333334,12,11,23,10,0,0.0,0,23,1,0,1,green,28.4,30.5,normal,11.15,10.7,0.4
444,7.4,12,12,24,10,0,0.0,0,24,1,0,1,green,28.38,30.5,normal,11.25,10.8,0.4
445,7.416666666666667,12,12,24,10,0,0.0,0,24,1,0,1,green,28.37,30.5,normal,11.35,10.9,0.4
446,7.433333333333334,12,12,24,10,0,0.0,0,24,1,0,1,green,28.35,30.5,normal,11.45,11.0,0.4
447,7.45,12,12,24,10,0,0.0,0,24,1,0,1,green,28.33,30.5,normal,11.55,11.1,0.4
448,7.466666666666667,12,12,24,10,0,0.0,0,24,1,0,1,green,28.32,30.5,normal,11.65,11.2,0.4
449,7.483333333333333,12,12,24,10,0,0.0,0,24,1,0,1,green,28.3,30.5,normal,11.75,11.3,0.4
450,7.5,12,12,24,10,0,0.0,0,24,1,0,1,green,28.28,30.5,normal,11.8,11.35,0.4
451,7.516666666666667,12,12,24,10,0,0.0,0,24,1,0,1,green,28.27,30.5,normal,11.85,11.4,0.4
452,7.533333333333333,12,12,24,10,0,0.0,0,24,1,0,1,green,28.25,30.5,normal,11.9,11.45,0.4
453,7.55,12,12,24,10,0,0.0,0,24,1,0,1,green,28.23,30.5,normal,11.95,11.5,0.4
454,7.566666666666666,12,12,24,10,0,0.0,0,24,1,0,1,green,28.22,30.5,normal,12.0,11.55,0.4
455,7.583333333333333,12,12,24,10,0,0.0,0,24,1,0,1,green,28.2,30.5,normal,12.0,11.6,0.4
456,7.6,12,12,24,10,0,0.0,0,24,1,0,1,green,28.18,30.5,normal,12.0,11.65,0.4
457,7.616666666666666,12,12,24,10,0,0.0,0,24,1,0,1,green,28.17,30.5,normal,12.0,11.7,0.4
458,7.633333333333334,12,12,24,10,0,0.0,0,24,1,0,1,green,28.15,30.5,normal,12.0,11.75,0.4
459,7.65,12,12,24,10,0,0.0,0,24,1,0,1,green,28.13,30.5,normal,12.0,11.8,0.4
460,7.666666666666667,12,12,24,10,0,0.0,0,24,1,0,1,green,28.12,30.5,normal,12.0,11.85,0.4
461,7.683333333333334,12,12,24,10,0,0.0,0,24,1,0,1,green,28.1,30.5,normal,12.0,11.9,0.4
462,7.7,12,12,24,10,0,0.0,0,24,1,0,1,green,28.08,30.5,normal,12.0,11.95,0.4
463,7.716666666666667,12,12,24,10,0,0.0,0,24,1,0,1,green,28.07,30.5,normal,12.0,12.0,0.4
464,7.733333333333333,12,12,24,10,0,0.0,0,24,1,0,1,green,28.05,30.5,normal,12.0,12.0,0.4
465,7.75,12,12,24,10,0,0.0,0,24,1,0,1,green,28.03,30.5,normal,12.0,12.0,0.4
466,7.766666666666667,12,12,24,10,0,0.0,0,24,1,0,1,green,28.02,30.5,normal,12.0,12.0,0.4
467,7.783333333333333,12,12,24,10,0,0.0,0,24,1,0,1,green,28.0,30.5,normal,12.0,12.0,0.4
468,7.8,12,12,24,10,0,0.0,0,24,1,0,1,green,27.98,30.5,normal,12.0,12.0,0.4
469,7.816666666666666,12,12,24,10,0,0.0,0,24,1,0,1,green,27.97,30.5,normal,12.0,12.0,0.4
